"","X.miRNA","precursor","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"2462","hsa-miR-6797-3p","hsa-mir-6797",0,0,0,0,0,0,0,0
"2463","hsa-miR-6798-5p","hsa-mir-6798",0,0,0,0,0,0,0,0
"2464","hsa-miR-6798-3p","hsa-mir-6798",0,0,0,1.39,1.96,0.6,0,0.75
"2465","hsa-miR-6799-5p","hsa-mir-6799",0,0,0,0,0,0,0,0
"2466","hsa-miR-6799-3p","hsa-mir-6799",0,0,0,0,0.65,0,0,0
"2467","hsa-miR-6800-5p","hsa-mir-6800",0,0,0,0,0,0,0,0
"2468","hsa-miR-6800-3p","hsa-mir-6800",0.47,0,0,0,0,0,0,0
"2469","hsa-miR-6801-5p","hsa-mir-6801",0,0,0,0,0,0,0,0
"2470","hsa-miR-6801-3p","hsa-mir-6801",0,0,0,0,0,0,0,0
"2471","hsa-miR-6802-5p","hsa-mir-6802",0,0,0,0,0,0,0,0
"2472","hsa-miR-6802-3p","hsa-mir-6802",0,0.94,0.53,0,0,0.6,2,0
"2473","hsa-miR-6803-5p","hsa-mir-6803",0,0,0,0,0,0,0,0
"2474","hsa-miR-6803-3p","hsa-mir-6803",0,0.94,0,0,0,0,1,0
"2475","hsa-miR-6804-5p","hsa-mir-6804",0.94,0,1.07,0,0,0.6,0,1.49
"2476","hsa-miR-6804-3p","hsa-mir-6804",0,0,0,0,0,0,0,0
"2477","hsa-miR-6805-5p","hsa-mir-6805",0,0,0.53,0,0,0,0,0.75
"2478","hsa-miR-6805-3p","hsa-mir-6805",0,0,0,0,0,0,0,0
"2479","hsa-miR-6806-5p","hsa-mir-6806",0,0,0,0,0,0,0,0
"2480","hsa-miR-6806-3p","hsa-mir-6806",0.94,1.88,1.6,0,0.65,1.2,0,1.49
"2481","hsa-miR-6807-5p","hsa-mir-6807",1.4,0,1.6,4.18,1.96,3.01,4.01,2.24
"2482","hsa-miR-6807-3p","hsa-mir-6807",0,0,0,0,0,0.6,0,0
"2483","hsa-miR-6808-5p","hsa-mir-6808",0,0,0,0,0,0,0,0
"2484","hsa-miR-6808-3p","hsa-mir-6808",0.47,0.94,0,1.39,0,0,0,0
"2485","hsa-miR-6809-5p","hsa-mir-6809",0,0,0,0,0,0,0,0
"2486","hsa-miR-6809-3p","hsa-mir-6809",0,0,0,0,0,0,0,0
"2487","hsa-miR-6810-5p","hsa-mir-6810",0,0,0,0,0,0,0,0
"2488","hsa-miR-6810-3p","hsa-mir-6810",0,0,0,0,0,0,0,0
"2489","hsa-miR-6811-5p","hsa-mir-6811",0,0,0,0,0,0,0,0
"2490","hsa-miR-6811-3p","hsa-mir-6811",0,0,0,0,0,0,0,0
"2491","hsa-miR-6812-5p","hsa-mir-6812",0,0,1.07,0,0,0,0,0
"2492","hsa-miR-6812-3p","hsa-mir-6812",0,0,0,0,0,0,2,0.75
"2493","hsa-miR-6813-5p","hsa-mir-6813",0,0,0,0,0,0,0,0
"2494","hsa-miR-6813-3p","hsa-mir-6813",0,0,0,0,0,0,0,0
"2495","hsa-miR-6814-5p","hsa-mir-6814",0,0,0,0,0,0,0,0
"2496","hsa-miR-6814-3p","hsa-mir-6814",0,0,0,0,0,0,0,0
"2497","hsa-miR-6815-5p","hsa-mir-6815",0.47,0.94,0,0,0,0.6,2,0
"2498","hsa-miR-6815-3p","hsa-mir-6815",0,0,0,0,0,0,1,0
"2499","hsa-miR-6816-5p","hsa-mir-6816",0,0,0,0,0,0,0,0
"2500","hsa-miR-6816-3p","hsa-mir-6816",0,0,0.53,0,0,0,0,0
"2501","hsa-miR-6817-5p","hsa-mir-6817",0,0,0,0,0,0,0,0
"2502","hsa-miR-6817-3p","hsa-mir-6817",0,0,0,0,0,0,2,0
"2503","hsa-miR-6818-5p","hsa-mir-6818",3.27,0.94,1.6,1.39,0.65,2.41,4.01,3.73
"2504","hsa-miR-6818-3p","hsa-mir-6818",1.4,0.94,2.67,1.39,0,4.21,1,4.48
"2505","hsa-miR-6819-5p","hsa-mir-6819",0,0,0,0,0,0,0,0
"2506","hsa-miR-6819-3p","hsa-mir-6819",0,0,0,0,0,0,0,0
"2507","hsa-miR-6820-5p","hsa-mir-6820",0.47,0,0,1.39,0.65,0.6,0,0
"2508","hsa-miR-6820-3p","hsa-mir-6820",0,0,0,0,0,0,0,0
"2509","hsa-miR-6821-5p","hsa-mir-6821",0,0,0,0,0,0,0,0
"2510","hsa-miR-6821-3p","hsa-mir-6821",0,0,0,0,0,0,0,0
"2511","hsa-miR-6822-5p","hsa-mir-6822",0,0,0,0,0,0,0,0
"2512","hsa-miR-6822-3p","hsa-mir-6822",0,0,0,0,0,0,0,0
"2513","hsa-miR-6823-5p","hsa-mir-6823",0,0,0,0,0,0,0,0
"2514","hsa-miR-6823-3p","hsa-mir-6823",0,0,0,0,0,0,0,0
"2515","hsa-miR-6824-5p","hsa-mir-6824",0,0,0,0,0,0.6,0,0
"2516","hsa-miR-6824-3p","hsa-mir-6824",0,0,0,0,0,0,0,0
"2517","hsa-miR-6825-5p","hsa-mir-6825",0,0,0,0,0,0,0,0
"2518","hsa-miR-6825-3p","hsa-mir-6825",0,0,0,0,0,0.6,0,0
"2519","hsa-miR-6826-5p","hsa-mir-6826",0,0.94,0.53,0,0,0.6,0,0.75
"2520","hsa-miR-6826-3p","hsa-mir-6826",0,0,0,1.39,0,0,0,0
"2521","hsa-miR-6827-5p","hsa-mir-6827",0,0,1.07,0,0,0,2,0
"2522","hsa-miR-6827-3p","hsa-mir-6827",0,0,0,1.39,0,0,0,0.75
"2523","hsa-miR-6828-5p","hsa-mir-6828",0,0,0,0,0,0,0,0
"2524","hsa-miR-6828-3p","hsa-mir-6828",0,0,0,0,0,0,0,0
"2525","hsa-miR-6829-5p","hsa-mir-6829",0,0.94,0,0,0,0,0,0
"2526","hsa-miR-6829-3p","hsa-mir-6829",0,0,0,0,0,0,0,0
"2527","hsa-miR-6830-5p","hsa-mir-6830",0,0,0,0,0,0,0,0.75
"2528","hsa-miR-6830-3p","hsa-mir-6830",0,0,0,0,0,0,0,0
"2529","hsa-miR-6831-5p","hsa-mir-6831",0.47,0.94,0,0,0,0,0,0
"2530","hsa-miR-6831-3p","hsa-mir-6831",0,0,0,0,0,0,0,0
"2531","hsa-miR-6832-5p","hsa-mir-6832",0,0,0,0,0.65,0,0,0.75
"2532","hsa-miR-6832-3p","hsa-mir-6832",0.47,0.94,0,1.39,0,0,0,0
"2533","hsa-miR-6833-5p","hsa-mir-6833",0,0,0,1.39,0,0,0,0
"2534","hsa-miR-6833-3p","hsa-mir-6833",0,0,0.53,0,0,0.6,1,0.75
"2535","hsa-miR-6834-5p","hsa-mir-6834",0,0,0,0,0,0,1,0
"2536","hsa-miR-6834-3p","hsa-mir-6834",0,0,0,0,0,0,0,0
"2537","hsa-miR-6835-5p","hsa-mir-6835",0,0,0,0,0,0,0,0
"2538","hsa-miR-6835-3p","hsa-mir-6835",0,0,0,0,0,0,0,0
"2539","hsa-miR-6836-5p","hsa-mir-6836",0.47,0,0,0,0,0,0,0
"2540","hsa-miR-6836-3p","hsa-mir-6836",0,0,0,0,0,0,0,0
"2541","hsa-miR-6837-5p","hsa-mir-6837",0,0.94,0,1.39,0.65,0.6,0,0
"2542","hsa-miR-6837-3p","hsa-mir-6837",1.87,0,1.07,1.39,0.65,0.6,0,1.49
"2543","hsa-miR-6838-5p","hsa-mir-6838",0,0.94,0.53,0,0,0.6,0,1.49
"2544","hsa-miR-6838-3p","hsa-mir-6838",0,0,0,0,0,0,0,0
"2545","hsa-miR-6839-5p","hsa-mir-6839",0,0,0,0,0,0,0,0
"2546","hsa-miR-6839-3p","hsa-mir-6839",0,0,0,0,0,0,0,0
"2547","hsa-miR-6840-5p","hsa-mir-6840",0,0,0,0,0,0,0,0
"2548","hsa-miR-6840-3p","hsa-mir-6840",0,0,0,0,0,0,0,0
"2549","hsa-miR-6841-5p","hsa-mir-6841",3.74,1.88,2.14,1.39,2.62,1.2,3.01,0.75
"2550","hsa-miR-6841-3p","hsa-mir-6841",0,0,0,0,0,0.6,0,0
"2551","hsa-miR-6842-5p","hsa-mir-6842",0,0,0,0,0,0,1,0
"2552","hsa-miR-6842-3p","hsa-mir-6842",1.4,0.94,0.53,1.39,0,1.2,1,0.75
"2553","hsa-miR-6843-3p","hsa-mir-6843",0,0,0,0,0,0,0,0
"2554","hsa-miR-6844","hsa-mir-6844",0.47,0,0,0,0,0,0,0.75
"2555","hsa-miR-6845-5p","hsa-mir-6845",0,0,0,0,0,0,0,0.75
"2556","hsa-miR-6845-3p","hsa-mir-6845",0,0,0,0,0,0,1,0
"2557","hsa-miR-6846-5p","hsa-mir-6846",0,0,0,0,0,0,0,0
"2558","hsa-miR-6846-3p","hsa-mir-6846",0,0,0,0,0,0,0,0
"2559","hsa-miR-6847-5p","hsa-mir-6847",1.4,0.94,0.53,1.39,0.65,1.2,0,0.75
"2560","hsa-miR-6847-3p","hsa-mir-6847",0.47,0,0.53,0,0,0,0,0
"2561","hsa-miR-6848-5p","hsa-mir-6848",0,0.94,0,0,0,0,0,0
"2562","hsa-miR-6848-3p","hsa-mir-6848",0,0,0,0,0,0,0,0
"2563","hsa-miR-6849-5p","hsa-mir-6849",0,0,0,0,0,0,0,0
"2564","hsa-miR-6849-3p","hsa-mir-6849",0,0,0,0,0,0,1,0
"2565","hsa-miR-6850-5p","hsa-mir-6850",0,0,0,0,0,0,0,0
"2566","hsa-miR-6850-3p","hsa-mir-6850",0,0,0,0,0,0,0,0
"2567","hsa-miR-6851-5p","hsa-mir-6851",0,0,0,0,0,0,0,0.75
"2568","hsa-miR-6851-3p","hsa-mir-6851",0,0,0,0,0,0,0,0
"2569","hsa-miR-6852-5p","hsa-mir-6852",1.4,0.94,1.07,1.39,0,0.6,0,0
"2570","hsa-miR-6852-3p","hsa-mir-6852",0,0,0,0,0,0,0,0
"2571","hsa-miR-6853-5p","hsa-mir-6853",0,0,0,0,0,0,0,0
"2572","hsa-miR-6853-3p","hsa-mir-6853",0,0,0,0,1.31,0.6,3.01,1.49
"2573","hsa-miR-6854-5p","hsa-mir-6854",0.47,0,0,0,0,0,0,0
"2574","hsa-miR-6854-3p","hsa-mir-6854",0,0,0.53,0,0,0,0,0.75
"2575","hsa-miR-6855-5p","hsa-mir-6855",0,0,0,0,0.65,0.6,0,0
"2576","hsa-miR-6855-3p","hsa-mir-6855",0.94,1.88,1.07,1.39,1.96,0.6,1,3.73
"2577","hsa-miR-6856-5p","hsa-mir-6856",0,0,0.53,0,0,0,0,0
"2578","hsa-miR-6856-3p","hsa-mir-6856",0,0.94,0,0,0,0,0,0
"2579","hsa-miR-6857-5p","hsa-mir-6857",0,0,0,0,0,0,0,0
"2580","hsa-miR-6857-3p","hsa-mir-6857",0,0,0,0,0,0.6,2,0.75
"2581","hsa-miR-6858-5p","hsa-mir-6858",0,0,0,0,0,0,0,0
"2582","hsa-miR-6858-3p","hsa-mir-6858",0,0,0,0,0,0,0,0.75
"2583","hsa-miR-6859-5p","hsa-mir-6859-1",1.87,0,0.53,0,0.65,1.2,1,0
"2584","hsa-miR-6859-3p","hsa-mir-6859-1",0,0,0.53,1.39,0,0,0,0
"2585","hsa-miR-6859-5p","hsa-mir-6859-2",1.87,0,0.53,0,0.65,1.2,1,0
"2586","hsa-miR-6859-3p","hsa-mir-6859-2",0,0,0.53,1.39,0,0,0,0
"2587","hsa-miR-6859-5p","hsa-mir-6859-3",1.87,0,0.53,0,0.65,1.2,1,0
"2588","hsa-miR-6859-3p","hsa-mir-6859-3",0,0,0.53,1.39,0,0,0,0
"2589","hsa-miR-6859-5p","hsa-mir-6859-4",1.87,0,0.53,0,0.65,1.2,1,0
"2590","hsa-miR-6859-3p","hsa-mir-6859-4",0,0,0.53,1.39,0,0,0,0
"2591","hsa-miR-6860","hsa-mir-6860",0,0,0,0,0,0,0,0
"2592","hsa-miR-6861-5p","hsa-mir-6861",0,0.94,0.53,0,1.31,0,0,0.75
"2593","hsa-miR-6861-3p","hsa-mir-6861",0,0,0,0,0,0,0,0.75
"2594","hsa-miR-6862-5p","hsa-mir-6862-1",0.94,0,0,0,0,1.2,0,0
"2595","hsa-miR-6862-3p","hsa-mir-6862-1",0,0.94,0.53,0,0,0,0,0
"2596","hsa-miR-6862-5p","hsa-mir-6862-2",0.94,0,0,0,0,1.2,0,0
"2597","hsa-miR-6862-3p","hsa-mir-6862-2",0,0.94,0.53,0,0,0,0,0
"2598","hsa-miR-6863","hsa-mir-6863",0,0,0,0,0,0,0,0
"2599","hsa-miR-6864-5p","hsa-mir-6864",0,0.94,0.53,0,1.31,0,0,0
"2600","hsa-miR-6864-3p","hsa-mir-6864",0,0,0,0,0,0,0,0
"2601","hsa-miR-6865-5p","hsa-mir-6865",0,0,0,1.39,0,0,0,0
"2602","hsa-miR-6865-3p","hsa-mir-6865",0,0,0,0,0,0,0,0
"2603","hsa-miR-6866-5p","hsa-mir-6866",7.48,3.75,5.88,5.58,3.27,3.01,6.01,5.23
"2604","hsa-miR-6866-3p","hsa-mir-6866",0.47,0,0,0,0,0,0,0
"2605","hsa-miR-6867-5p","hsa-mir-6867",0,0,0,0,0,0,0,0
"2606","hsa-miR-6867-3p","hsa-mir-6867",0,0,0,0,0,0.6,0,0
"2607","hsa-miR-6868-5p","hsa-mir-6868",0,0,0,0,0,0,0,0
"2608","hsa-miR-6868-3p","hsa-mir-6868",6.55,5.63,6.41,2.79,0,0,0,0
"2609","hsa-miR-6869-5p","hsa-mir-6869",0,0,0,0,0,0,0,0
"2610","hsa-miR-6869-3p","hsa-mir-6869",0,0,0,0,0,0,0,0
"2611","hsa-miR-6870-5p","hsa-mir-6870",0,0,0,0,0,0,0,0
"2612","hsa-miR-6870-3p","hsa-mir-6870",0,0,0,0,0,0,0,0
"2613","hsa-miR-6871-5p","hsa-mir-6871",0.47,0,0,0,0.65,0.6,1,0
"2614","hsa-miR-6871-3p","hsa-mir-6871",0.47,0,0.53,0,0,0,0,0
"2615","hsa-miR-6872-5p","hsa-mir-6872",0,0,0,0,0,0,0,0
"2616","hsa-miR-6872-3p","hsa-mir-6872",0,0,0,0,0,0,0,0
"2617","hsa-miR-6873-5p","hsa-mir-6873",0,0,0,0,0,0,0,0
"2618","hsa-miR-6873-3p","hsa-mir-6873",1.4,2.82,0,0,0.65,0,0,0.75
"2619","hsa-miR-6874-5p","hsa-mir-6874",0.47,0,0.53,1.39,0,0,0,0
"2620","hsa-miR-6874-3p","hsa-mir-6874",0.47,0,0.53,0,0.65,0.6,1,0.75
"2621","hsa-miR-6875-5p","hsa-mir-6875",0,0,0,0,0,0,0,0
"2622","hsa-miR-6875-3p","hsa-mir-6875",0,0,0,0,0,0,0,0
"2623","hsa-miR-6876-5p","hsa-mir-6876",0,0,0,0,0,0,0,0
"2624","hsa-miR-6876-3p","hsa-mir-6876",0,0,0,0,0,0,0,0
"2625","hsa-miR-6877-5p","hsa-mir-6877",1.4,0.94,1.07,0,1.31,0.6,1,3.73
"2626","hsa-miR-6877-3p","hsa-mir-6877",0,0,0,0,0,0,0,0
"2627","hsa-miR-6878-5p","hsa-mir-6878",0.94,0.94,0.53,0,0,0,0,0
"2628","hsa-miR-6878-3p","hsa-mir-6878",0,0,0,0,0,0,0,0.75
"2629","hsa-miR-6879-5p","hsa-mir-6879",0,0,0,0,0,0,0,0
"2630","hsa-miR-6879-3p","hsa-mir-6879",0,0,0,0,0,0,0,0
"2631","hsa-miR-6880-5p","hsa-mir-6880",0,0,0,0,0,0,0,0
"2632","hsa-miR-6880-3p","hsa-mir-6880",0,0,0,0,0,0,0,0
"2633","hsa-miR-6881-5p","hsa-mir-6881",0,0,0,0,0,0,0,0
"2634","hsa-miR-6881-3p","hsa-mir-6881",0,0.94,1.6,0,0,0,0,0
"2635","hsa-miR-6882-5p","hsa-mir-6882",3.27,4.69,0.53,2.79,1.96,2.41,4.01,0.75
"2636","hsa-miR-6882-3p","hsa-mir-6882",0,0,0.53,0,0,0,0,0
"2637","hsa-miR-6883-5p","hsa-mir-6883",0,0,0,0,0,0,0,0
"2638","hsa-miR-6883-3p","hsa-mir-6883",0,0,0,0,0,0.6,1,0
"2639","hsa-miR-6884-5p","hsa-mir-6884",0,0,0,0,0,1.2,1,0
"2640","hsa-miR-6884-3p","hsa-mir-6884",0,0,0,0,0,0,0,0
"2641","hsa-miR-6885-5p","hsa-mir-6885",0,0,0,0,0,0,0,0
"2642","hsa-miR-6885-3p","hsa-mir-6885",0.47,0,0,0,0.65,0,0,0.75
"2643","hsa-miR-6886-5p","hsa-mir-6886",0,0,0,0,0,0,0,0.75
"2644","hsa-miR-6886-3p","hsa-mir-6886",0,0,0,0,0,0,0,0
"2645","hsa-miR-6887-5p","hsa-mir-6887",0,0,0,0,0,0,0,0
"2646","hsa-miR-6887-3p","hsa-mir-6887",0,0,0,0,0,0,0,0
"2647","hsa-miR-6888-5p","hsa-mir-6888",0,0,0,0,0.65,0,0,0
"2648","hsa-miR-6888-3p","hsa-mir-6888",0,0,0,0,0,0,0,0
"2649","hsa-miR-6889-5p","hsa-mir-6889",0,0,0,0,0,0,0,0
"2650","hsa-miR-6889-3p","hsa-mir-6889",0,0,0,0,0,0,0,0
"2651","hsa-miR-6890-5p","hsa-mir-6890",0,0,0,0,0,0,0,0
"2652","hsa-miR-6890-3p","hsa-mir-6890",0,0,0,0,0,0,0,0
"2653","hsa-miR-6891-5p","hsa-mir-6891",0,0,0.53,0,0,0,0,0
"2654","hsa-miR-6891-3p","hsa-mir-6891",0,0,0,0,0,0,0,0
"2655","hsa-miR-6892-5p","hsa-mir-6892",0,0,0,0,0,0,0,0
"2656","hsa-miR-6892-3p","hsa-mir-6892",0,0,0,0,0,0,0,0
"2657","hsa-miR-6893-5p","hsa-mir-6893",0,0,0,0,0,0,0,0
"2658","hsa-miR-6893-3p","hsa-mir-6893",0,0,0,0,0,0,0,0
"2659","hsa-miR-6894-5p","hsa-mir-6894",0,0,0,0,0,0,0,0
"2660","hsa-miR-6894-3p","hsa-mir-6894",0.47,0,0,0,0.65,0,2,0
"2661","hsa-miR-6895-5p","hsa-mir-6895",0.47,0,0,0,0.65,0,0,0
"2662","hsa-miR-6895-3p","hsa-mir-6895",0,0,0,0,0,0,1,0
"2663","hsa-miR-7-5p","hsa-mir-7-1",47848.38,25057.05,38040.34,25459.97,65743.34,64275.83,45491.45,45820
"2664","hsa-miR-7-1-3p","hsa-mir-7-1",53.32,73.19,61.99,57.15,81.78,63.15,84.21,77.67
"2665","hsa-miR-7-5p","hsa-mir-7-2",47843.24,25040.16,38119.97,25454.39,65501.27,64167.58,45613.75,45845.39
"2666","hsa-miR-7-2-3p","hsa-mir-7-2",1.87,1.88,2.67,2.79,0.65,3.61,3.01,1.49
"2667","hsa-miR-7-5p","hsa-mir-7-3",47434.93,24768.04,37660.4,25149.14,65089.74,63621.49,45163.65,45428.64
"2668","hsa-miR-708-5p","hsa-mir-708",888.18,1147.62,1290.53,1074.65,1493.01,1237.11,1010.48,945.53
"2669","hsa-miR-708-3p","hsa-mir-708",501.85,351.89,359.64,287.13,243.38,227.34,285.7,280.07
"2670","hsa-miR-7106-5p","hsa-mir-7106",0,0,0,0,0,0,0,0
"2671","hsa-miR-7106-3p","hsa-mir-7106",0,0,0,0,0,0,0,0
"2672","hsa-miR-7107-5p","hsa-mir-7107",0,0,0,0,0,0,0,0
"2673","hsa-miR-7107-3p","hsa-mir-7107",0,0,0,0,0,0,0,0
"2674","hsa-miR-7108-5p","hsa-mir-7108",0,0,0,0,0,0,0,0
"2675","hsa-miR-7108-3p","hsa-mir-7108",0,0.94,0,0,0,0,0,0
"2676","hsa-miR-7109-5p","hsa-mir-7109",0,0,0,0,0,0,0,0
"2677","hsa-miR-7109-3p","hsa-mir-7109",0,0,0,0,0,0,0,0
"2678","hsa-miR-711","hsa-mir-711",0,0,0,0,0,0,0,0
"2679","hsa-miR-7110-5p","hsa-mir-7110",0,0,0,0,0,0,0,0
"2680","hsa-miR-7110-3p","hsa-mir-7110",0,0,0,1.39,0,0,0,0
"2681","hsa-miR-7111-5p","hsa-mir-7111",0,0,0,0,0.65,0,0,0
"2682","hsa-miR-7111-3p","hsa-mir-7111",0,0,0,0,0.65,0,0,0.75
"2683","hsa-miR-7112-5p","hsa-mir-7112",0,0,0,0,0,0,0,0
"2684","hsa-miR-7112-3p","hsa-mir-7112",0,0.94,0,1.39,0,0,0,0
"2685","hsa-miR-7113-5p","hsa-mir-7113",1.87,0,0,0,0.65,0,2,0.75
"2686","hsa-miR-7113-3p","hsa-mir-7113",0,0,0,0,0,0,0,0
"2687","hsa-miR-7114-5p","hsa-mir-7114",0.94,0.94,1.07,1.39,0.65,1.2,2,1.49
"2688","hsa-miR-7114-3p","hsa-mir-7114",0.47,0,0,0,0,0,1,0
"2689","hsa-miR-7150","hsa-mir-7150",0,0,0,0,0,0,0,0
"2690","hsa-miR-7151-5p","hsa-mir-7151",0,0,0,0,0,0,0,0
"2691","hsa-miR-7151-3p","hsa-mir-7151",0,0,0,0,0,0,0,0
"2692","hsa-miR-7152-5p","hsa-mir-7152",0,0.94,1.07,0,0,0.6,0,0
"2693","hsa-miR-7152-3p","hsa-mir-7152",0,1.88,0,0,0,0,0,0
"2694","hsa-miR-7153-5p","hsa-mir-7153",0,0,0,0,0,0,0,0
"2695","hsa-miR-7153-3p","hsa-mir-7153",0,0,0,0,0,0,0,0
"2696","hsa-miR-7154-5p","hsa-mir-7154",0,0,0,0,0,0,0,0
"2697","hsa-miR-7154-3p","hsa-mir-7154",0,0,0,0,0,0,0,0
"2698","hsa-miR-7155-5p","hsa-mir-7155",0,0,0,0,0,0,0,0
"2699","hsa-miR-7155-3p","hsa-mir-7155",0,0,0,0,0,0.6,0,0
"2700","hsa-miR-7156-5p","hsa-mir-7156",0.94,1.88,1.6,1.39,0.65,0.6,3.01,0.75
"2701","hsa-miR-7156-3p","hsa-mir-7156",0.94,0,0,0,0.65,0.6,1,2.24
"2702","hsa-miR-7157-5p","hsa-mir-7157",0,0,0,0,0,0,0,0
"2703","hsa-miR-7157-3p","hsa-mir-7157",0,0,0,2.79,0,1.2,2,1.49
"2704","hsa-miR-7158-5p","hsa-mir-7158",0,0,0,0,0,0,0,0
"2705","hsa-miR-7158-3p","hsa-mir-7158",0,0,0,0,0,0,0,0
"2706","hsa-miR-7159-5p","hsa-mir-7159",0,0,0,0,0,0,0,0
"2707","hsa-miR-7159-3p","hsa-mir-7159",0,0,0,0,0,0,0,0
"2708","hsa-miR-7160-5p","hsa-mir-7160",0,0,0,0,0,0,0,0
"2709","hsa-miR-7160-3p","hsa-mir-7160",0,0,0,0,0,0,0,0
"2710","hsa-miR-7161-5p","hsa-mir-7161",0,0,0,0,0,0,0,0
"2711","hsa-miR-7161-3p","hsa-mir-7161",0,0,0,0,0,0,0,0
"2712","hsa-miR-7162-5p","hsa-mir-7162",0,0,0,0,0,0,0,0
"2713","hsa-miR-7162-3p","hsa-mir-7162",0,0,0,0,0,0,0,0
"2714","hsa-miR-718","hsa-mir-718",0,0,0,0,0,0,0,0
"2715","hsa-miR-744-5p","hsa-mir-744",915.3,1382.21,942.11,1817.57,1268.6,1194.41,2019.95,2141.25
"2716","hsa-miR-744-3p","hsa-mir-744",8.89,14.08,12.29,13.94,13.09,17.44,17.04,15.68
"2717","hsa-miR-7515","hsa-mir-7515",0,0,0,0,0,0,0,0
"2718","hsa-miR-758-5p","hsa-mir-758",0,0,0,0,0,0,0,0
"2719","hsa-miR-758-3p","hsa-mir-758",5.14,3.75,7.48,5.58,5.23,8.42,1,1.49
"2720","hsa-miR-759","hsa-mir-759",0,0,0,0,0,0,0,0
"2721","hsa-miR-760","hsa-mir-760",173.99,225.21,156.04,287.13,179.92,143.14,254.62,224.06
"2722","hsa-miR-761","hsa-mir-761",0,0,0,0,0,0,0,0
"2723","hsa-miR-762","hsa-mir-762",0,0,0,0,0,0,0,0
"2724","hsa-miR-764","hsa-mir-764",0,0,0.53,0,0,0.6,1,4.48
"2725","hsa-miR-765","hsa-mir-765",2.34,2.82,1.07,1.39,1.31,1.2,4.01,1.49
"2726","hsa-miR-766-5p","hsa-mir-766",11.69,15.01,11.22,25.09,12.43,7.82,30.07,25.39
"2727","hsa-miR-766-3p","hsa-mir-766",56.12,76.95,71.07,96.18,94.21,82.39,193.47,149.37
"2728","hsa-miR-767-5p","hsa-mir-767",434.5,587.41,507.66,722.01,538.45,440.84,731.79,765.53
"2729","hsa-miR-767-3p","hsa-mir-767",3.27,5.63,5.34,5.58,5.23,3.01,10.02,4.48
"2730","hsa-miR-769-5p","hsa-mir-769",1803.01,1502.32,1704.67,1399.42,1353,1264.78,2244.5,1959.02
"2731","hsa-miR-769-3p","hsa-mir-769",71.56,76.01,86.57,79.45,66.08,55.93,75.18,83.65
"2732","hsa-miR-770-5p","hsa-mir-770",0,0,0,0,0,0,0,0
"2733","hsa-miR-7702","hsa-mir-7702",0,0,0,0,0,0,0,0
"2734","hsa-miR-7703","hsa-mir-7703",0,0,0,0,0,0,0,0
"2735","hsa-miR-7704","hsa-mir-7704",15.43,10.32,5.88,11.15,19.63,37.29,47.12,28.38
"2736","hsa-miR-7705","hsa-mir-7705",0,0,0,0,0,0,1,0
"2737","hsa-miR-7706","hsa-mir-7706",40.22,41.29,26.18,33.45,33.37,38.49,56.14,54.52
"2738","hsa-miR-7843-5p","hsa-mir-7843",0,0,0,1.39,0,0,0,0
"2739","hsa-miR-7843-3p","hsa-mir-7843",0,0.94,0,0,0.65,0,0,0.75
"2740","hsa-miR-7844-5p","hsa-mir-7844",0,0,0,0,0,0,0,0
"2741","hsa-miR-7845-5p","hsa-mir-7845",0,0,0,0,0,0.6,1,0.75
"2742","hsa-miR-7846-3p","hsa-mir-7846",0,0,0,0,0,0,0,0
"2743","hsa-miR-7847-3p","hsa-mir-7847",0,0,0,0,0,0,0,0
"2744","hsa-miR-7848-3p","hsa-mir-7848",0,0,0,0,0,0,0,0
"2745","hsa-miR-7849-3p","hsa-mir-7849",0,0,0,0,0,0,0,0
"2746","hsa-miR-7850-5p","hsa-mir-7850",0,0,0,0,0,0,0,0
"2747","hsa-miR-7851-3p","hsa-mir-7851",0.47,0,0.53,0,0,0,2,0
"2748","hsa-miR-7852-3p","hsa-mir-7852",0,0,0,0,0,0,0,0
"2749","hsa-miR-7853-5p","hsa-mir-7853",0,0,0,0,0,0,0,0
"2750","hsa-miR-7854-3p","hsa-mir-7854",1.4,1.88,1.07,4.18,1.31,3.01,2,2.24
"2751","hsa-miR-7855-5p","hsa-mir-7855",0,0,0,0,0,0,0,0
"2752","hsa-miR-7856-5p","hsa-mir-7856",0,0,0.53,0,0,0,0,0
"2753","hsa-miR-7973","hsa-mir-7973-1",0,0,0,0,0,0,0,0
"2754","hsa-miR-7973","hsa-mir-7973-2",0,0,0,0,0,0,0,0
"2755","hsa-miR-7974","hsa-mir-7974",0,0,0,0,0,1.2,0,0
"2756","hsa-miR-7975","hsa-mir-7975",0.47,0,0,0,0.65,0.6,1,0
"2757","hsa-miR-7976","hsa-mir-7976",2.34,0.94,2.14,4.18,1.31,0.6,1,2.24
"2758","hsa-miR-7977","hsa-mir-7977",0,0,0,0,0,0.6,0,0
"2759","hsa-miR-7978","hsa-mir-7978",0.94,0.94,0.53,2.79,0.65,2.41,4.01,3.73
"2760","hsa-miR-802","hsa-mir-802",0,0,0,0,0,0,0,0
"2761","hsa-miR-8052","hsa-mir-8052",0,0,0,0,0,0,0,0
"2762","hsa-miR-8053","hsa-mir-8053",0,0,0,0,0,0,0,0
"2763","hsa-miR-8054","hsa-mir-8054",0,0,0,0,0,0,0,0
